Date,G10001,P10100,P10101,P11100,P10200,P10201,P10004,T10000,G10101,G103001,T101100,T10101,T10005,F101000,F102000,G115001,G115011,M12070,M12071,M12072
11/08/16 20:44:08, 4575, 4575, 4575, 4575, 4575, 4575, 4575, 4575, 4575, 4575, 457.50, 457.50, 457.50, 457.50, 457.50, 457.50, 457.50, 457.50, 457.50, 457.50
11/08/16 20:44:10, 4580, 4580, 4580, 4580, 4580, 4580, 4580, 4580, 4580, 4580, 458.00, 458.00, 458.00, 458.00, 458.00, 458.00, 458.00, 458.00, 458.00, 458.00
11/08/16 20:44:12, 4585, 4585, 4585, 4585, 4585, 4585, 4585, 4585, 4585, 4585, 458.50, 458.50, 458.50, 458.50, 458.50, 458.50, 458.50, 458.50, 458.50, 458.50
11/08/16 20:44:14, 4590, 4590, 4590, 4590, 4590, 4590, 4590, 4590, 4590, 4590, 459.00, 459.00, 459.00, 459.00, 459.00, 459.00, 459.00, 459.00, 459.00, 459.00
11/08/16 20:44:16, 4595, 4595, 4595, 4595, 4595, 4595, 4595, 4595, 4595, 4595, 459.50, 459.50, 459.50, 459.50, 459.50, 459.50, 459.50, 459.50, 459.50, 459.50
11/08/16 20:44:18, 4600, 4600, 4600, 4600, 4600, 4600, 4600, 4600, 4600, 4600, 460.00, 460.00, 460.00, 460.00, 460.00, 460.00, 460.00, 460.00, 460.00, 460.00
11/08/16 20:44:20, 4605, 4605, 4605, 4605, 4605, 4605, 4605, 4605, 4605, 4605, 460.50, 460.50, 460.50, 460.50, 460.50, 460.50, 460.50, 460.50, 460.50, 460.50
11/08/16 20:44:22, 4610, 4610, 4610, 4610, 4610, 4610, 4610, 4610, 4610, 4610, 461.00, 461.00, 461.00, 461.00, 461.00, 461.00, 461.00, 461.00, 461.00, 461.00
11/08/16 20:44:24, 4615, 4615, 4615, 4615, 4615, 4615, 4615, 4615, 4615, 4615, 461.50, 461.50, 461.50, 461.50, 461.50, 461.50, 461.50, 461.50, 461.50, 461.50
11/08/16 20:44:26, 4620, 4620, 4620, 4620, 4620, 4620, 4620, 4620, 4620, 4620, 462.00, 462.00, 462.00, 462.00, 462.00, 462.00, 462.00, 462.00, 462.00, 462.00
11/08/16 20:44:28, 4625, 4625, 4625, 4625, 4625, 4625, 4625, 4625, 4625, 4625, 462.50, 462.50, 462.50, 462.50, 462.50, 462.50, 462.50, 462.50, 462.50, 462.50
11/08/16 20:44:30, 4630, 4630, 4630, 4630, 4630, 4630, 4630, 4630, 4630, 4630, 463.00, 463.00, 463.00, 463.00, 463.00, 463.00, 463.00, 463.00, 463.00, 463.00
11/08/16 20:44:32, 4635, 4635, 4635, 4635, 4635, 4635, 4635, 4635, 4635, 4635, 463.50, 463.50, 463.50, 463.50, 463.50, 463.50, 463.50, 463.50, 463.50, 463.50
11/08/16 20:44:34, 4640, 4640, 4640, 4640, 4640, 4640, 4640, 4640, 4640, 4640, 464.00, 464.00, 464.00, 464.00, 464.00, 464.00, 464.00, 464.00, 464.00, 464.00
11/08/16 20:44:36, 4645, 4645, 4645, 4645, 4645, 4645, 4645, 4645, 4645, 4645, 464.50, 464.50, 464.50, 464.50, 464.50, 464.50, 464.50, 464.50, 464.50, 464.50
11/08/16 20:44:38, 4650, 4650, 4650, 4650, 4650, 4650, 4650, 4650, 4650, 4650, 465.00, 465.00, 465.00, 465.00, 465.00, 465.00, 465.00, 465.00, 465.00, 465.00
11/08/16 20:44:40, 4655, 4655, 4655, 4655, 4655, 4655, 4655, 4655, 4655, 4655, 465.50, 465.50, 465.50, 465.50, 465.50, 465.50, 465.50, 465.50, 465.50, 465.50
11/08/16 20:44:42, 4660, 4660, 4660, 4660, 4660, 4660, 4660, 4660, 4660, 4660, 466.00, 466.00, 466.00, 466.00, 466.00, 466.00, 466.00, 466.00, 466.00, 466.00
11/08/16 20:44:44, 4665, 4665, 4665, 4665, 4665, 4665, 4665, 4665, 4665, 4665, 466.50, 466.50, 466.50, 466.50, 466.50, 466.50, 466.50, 466.50, 466.50, 466.50
11/08/16 20:44:46, 4670, 4670, 4670, 4670, 4670, 4670, 4670, 4670, 4670, 4670, 467.00, 467.00, 467.00, 467.00, 467.00, 467.00, 467.00, 467.00, 467.00, 467.00
11/08/16 20:44:48, 4675, 4675, 4675, 4675, 4675, 4675, 4675, 4675, 4675, 4675, 467.50, 467.50, 467.50, 467.50, 467.50, 467.50, 467.50, 467.50, 467.50, 467.50
11/08/16 20:44:50, 4680, 4680, 4680, 4680, 4680, 4680, 4680, 4680, 4680, 4680, 468.00, 468.00, 468.00, 468.00, 468.00, 468.00, 468.00, 468.00, 468.00, 468.00
11/08/16 20:44:52, 4685, 4685, 4685, 4685, 4685, 4685, 4685, 4685, 4685, 4685, 468.50, 468.50, 468.50, 468.50, 468.50, 468.50, 468.50, 468.50, 468.50, 468.50
11/08/16 20:44:54, 4690, 4690, 4690, 4690, 4690, 4690, 4690, 4690, 4690, 4690, 469.00, 469.00, 469.00, 469.00, 469.00, 469.00, 469.00, 469.00, 469.00, 469.00
11/08/16 20:44:56, 4695, 4695, 4695, 4695, 4695, 4695, 4695, 4695, 4695, 4695, 469.50, 469.50, 469.50, 469.50, 469.50, 469.50, 469.50, 469.50, 469.50, 469.50
11/08/16 20:44:58, 4700, 4700, 4700, 4700, 4700, 4700, 4700, 4700, 4700, 4700, 470.00, 470.00, 470.00, 470.00, 470.00, 470.00, 470.00, 470.00, 470.00, 470.00
11/08/16 20:45:00, 4705, 4705, 4705, 4705, 4705, 4705, 4705, 4705, 4705, 4705, 470.50, 470.50, 470.50, 470.50, 470.50, 470.50, 470.50, 470.50, 470.50, 470.50
11/08/16 20:45:02, 4710, 4710, 4710, 4710, 4710, 4710, 4710, 4710, 4710, 4710, 471.00, 471.00, 471.00, 471.00, 471.00, 471.00, 471.00, 471.00, 471.00, 471.00
11/08/16 20:45:04, 4715, 4715, 4715, 4715, 4715, 4715, 4715, 4715, 4715, 4715, 471.50, 471.50, 471.50, 471.50, 471.50, 471.50, 471.50, 471.50, 471.50, 471.50
11/08/16 20:45:06, 4720, 4720, 4720, 4720, 4720, 4720, 4720, 4720, 4720, 4720, 472.00, 472.00, 472.00, 472.00, 472.00, 472.00, 472.00, 472.00, 472.00, 472.00
11/08/16 20:45:08, 4725, 4725, 4725, 4725, 4725, 4725, 4725, 4725, 4725, 4725, 472.50, 472.50, 472.50, 472.50, 472.50, 472.50, 472.50, 472.50, 472.50, 472.50
11/08/16 20:45:10, 4730, 4730, 4730, 4730, 4730, 4730, 4730, 4730, 4730, 4730, 473.00, 473.00, 473.00, 473.00, 473.00, 473.00, 473.00, 473.00, 473.00, 473.00
11/08/16 20:45:12, 4735, 4735, 4735, 4735, 4735, 4735, 4735, 4735, 4735, 4735, 473.50, 473.50, 473.50, 473.50, 473.50, 473.50, 473.50, 473.50, 473.50, 473.50
11/08/16 20:45:14, 4740, 4740, 4740, 4740, 4740, 4740, 4740, 4740, 4740, 4740, 474.00, 474.00, 474.00, 474.00, 474.00, 474.00, 474.00, 474.00, 474.00, 474.00
11/08/16 20:45:16, 4745, 4745, 4745, 4745, 4745, 4745, 4745, 4745, 4745, 4745, 474.50, 474.50, 474.50, 474.50, 474.50, 474.50, 474.50, 474.50, 474.50, 474.50
11/08/16 20:45:18, 4750, 4750, 4750, 4750, 4750, 4750, 4750, 4750, 4750, 4750, 475.00, 475.00, 475.00, 475.00, 475.00, 475.00, 475.00, 475.00, 475.00, 475.00
11/08/16 20:45:20, 4755, 4755, 4755, 4755, 4755, 4755, 4755, 4755, 4755, 4755, 475.50, 475.50, 475.50, 475.50, 475.50, 475.50, 475.50, 475.50, 475.50, 475.50
11/08/16 20:45:22, 4760, 4760, 4760, 4760, 4760, 4760, 4760, 4760, 4760, 4760, 476.00, 476.00, 476.00, 476.00, 476.00, 476.00, 476.00, 476.00, 476.00, 476.00
11/08/16 20:45:24, 4765, 4765, 4765, 4765, 4765, 4765, 4765, 4765, 4765, 4765, 476.50, 476.50, 476.50, 476.50, 476.50, 476.50, 476.50, 476.50, 476.50, 476.50
11/08/16 20:45:26, 4770, 4770, 4770, 4770, 4770, 4770, 4770, 4770, 4770, 4770, 477.00, 477.00, 477.00, 477.00, 477.00, 477.00, 477.00, 477.00, 477.00, 477.00
11/08/16 20:45:28, 4775, 4775, 4775, 4775, 4775, 4775, 4775, 4775, 4775, 4775, 477.50, 477.50, 477.50, 477.50, 477.50, 477.50, 477.50, 477.50, 477.50, 477.50
11/08/16 20:45:30, 4780, 4780, 4780, 4780, 4780, 4780, 4780, 4780, 4780, 4780, 478.00, 478.00, 478.00, 478.00, 478.00, 478.00, 478.00, 478.00, 478.00, 478.00
11/08/16 20:45:32, 4785, 4785, 4785, 4785, 4785, 4785, 4785, 4785, 4785, 4785, 478.50, 478.50, 478.50, 478.50, 478.50, 478.50, 478.50, 478.50, 478.50, 478.50
11/08/16 20:45:34, 4790, 4790, 4790, 4790, 4790, 4790, 4790, 4790, 4790, 4790, 479.00, 479.00, 479.00, 479.00, 479.00, 479.00, 479.00, 479.00, 479.00, 479.00
11/08/16 20:45:36, 4795, 4795, 4795, 4795, 4795, 4795, 4795, 4795, 4795, 4795, 479.50, 479.50, 479.50, 479.50, 479.50, 479.50, 479.50, 479.50, 479.50, 479.50
11/08/16 20:45:38, 4800, 4800, 4800, 4800, 4800, 4800, 4800, 4800, 4800, 4800, 480.00, 480.00, 480.00, 480.00, 480.00, 480.00, 480.00, 480.00, 480.00, 480.00
11/08/16 20:45:40, 4805, 4805, 4805, 4805, 4805, 4805, 4805, 4805, 4805, 4805, 480.50, 480.50, 480.50, 480.50, 480.50, 480.50, 480.50, 480.50, 480.50, 480.50
11/08/16 20:45:42, 4810, 4810, 4810, 4810, 4810, 4810, 4810, 4810, 4810, 4810, 481.00, 481.00, 481.00, 481.00, 481.00, 481.00, 481.00, 481.00, 481.00, 481.00
11/08/16 20:45:44, 4815, 4815, 4815, 4815, 4815, 4815, 4815, 4815, 4815, 4815, 481.50, 481.50, 481.50, 481.50, 481.50, 481.50, 481.50, 481.50, 481.50, 481.50
11/08/16 20:45:46, 4820, 4820, 4820, 4820, 4820, 4820, 4820, 4820, 4820, 4820, 482.00, 482.00, 482.00, 482.00, 482.00, 482.00, 482.00, 482.00, 482.00, 482.00
11/08/16 20:45:48, 4825, 4825, 4825, 4825, 4825, 4825, 4825, 4825, 4825, 4825, 482.50, 482.50, 482.50, 482.50, 482.50, 482.50, 482.50, 482.50, 482.50, 482.50
11/08/16 20:45:50, 4830, 4830, 4830, 4830, 4830, 4830, 4830, 4830, 4830, 4830, 483.00, 483.00, 483.00, 483.00, 483.00, 483.00, 483.00, 483.00, 483.00, 483.00
11/08/16 20:45:52, 4835, 4835, 4835, 4835, 4835, 4835, 4835, 4835, 4835, 4835, 483.50, 483.50, 483.50, 483.50, 483.50, 483.50, 483.50, 483.50, 483.50, 483.50
11/08/16 20:45:54, 4840, 4840, 4840, 4840, 4840, 4840, 4840, 4840, 4840, 4840, 484.00, 484.00, 484.00, 484.00, 484.00, 484.00, 484.00, 484.00, 484.00, 484.00
11/08/16 20:45:56, 4845, 4845, 4845, 4845, 4845, 4845, 4845, 4845, 4845, 4845, 484.50, 484.50, 484.50, 484.50, 484.50, 484.50, 484.50, 484.50, 484.50, 484.50
11/08/16 20:45:58, 4850, 4850, 4850, 4850, 4850, 4850, 4850, 4850, 4850, 4850, 485.00, 485.00, 485.00, 485.00, 485.00, 485.00, 485.00, 485.00, 485.00, 485.00
11/08/16 20:46:00, 4855, 4855, 4855, 4855, 4855, 4855, 4855, 4855, 4855, 4855, 485.50, 485.50, 485.50, 485.50, 485.50, 485.50, 485.50, 485.50, 485.50, 485.50
11/08/16 20:46:02, 4860, 4860, 4860, 4860, 4860, 4860, 4860, 4860, 4860, 4860, 486.00, 486.00, 486.00, 486.00, 486.00, 486.00, 486.00, 486.00, 486.00, 486.00
11/08/16 20:46:04, 4865, 4865, 4865, 4865, 4865, 4865, 4865, 4865, 4865, 4865, 486.50, 486.50, 486.50, 486.50, 486.50, 486.50, 486.50, 486.50, 486.50, 486.50
11/08/16 20:46:06, 4870, 4870, 4870, 4870, 4870, 4870, 4870, 4870, 4870, 4870, 487.00, 487.00, 487.00, 487.00, 487.00, 487.00, 487.00, 487.00, 487.00, 487.00
11/08/16 20:46:08, 4875, 4875, 4875, 4875, 4875, 4875, 4875, 4875, 4875, 4875, 487.50, 487.50, 487.50, 487.50, 487.50, 487.50, 487.50, 487.50, 487.50, 487.50
11/08/16 20:46:10, 4880, 4880, 4880, 4880, 4880, 4880, 4880, 4880, 4880, 4880, 488.00, 488.00, 488.00, 488.00, 488.00, 488.00, 488.00, 488.00, 488.00, 488.00
11/08/16 20:46:12, 4885, 4885, 4885, 4885, 4885, 4885, 4885, 4885, 4885, 4885, 488.50, 488.50, 488.50, 488.50, 488.50, 488.50, 488.50, 488.50, 488.50, 488.50
11/08/16 20:46:14, 4890, 4890, 4890, 4890, 4890, 4890, 4890, 4890, 4890, 4890, 489.00, 489.00, 489.00, 489.00, 489.00, 489.00, 489.00, 489.00, 489.00, 489.00
11/08/16 20:46:16, 4895, 4895, 4895, 4895, 4895, 4895, 4895, 4895, 4895, 4895, 489.50, 489.50, 489.50, 489.50, 489.50, 489.50, 489.50, 489.50, 489.50, 489.50
11/08/16 20:46:18, 4900, 4900, 4900, 4900, 4900, 4900, 4900, 4900, 4900, 4900, 490.00, 490.00, 490.00, 490.00, 490.00, 490.00, 490.00, 490.00, 490.00, 490.00
11/08/16 20:46:20, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 490.50, 490.50, 490.50, 490.50, 490.50, 490.50, 490.50, 490.50, 490.50, 490.50
11/08/16 20:46:22, 4910, 4910, 4910, 4910, 4910, 4910, 4910, 4910, 4910, 4910, 491.00, 491.00, 491.00, 491.00, 491.00, 491.00, 491.00, 491.00, 491.00, 491.00
11/08/16 20:46:24, 4915, 4915, 4915, 4915, 4915, 4915, 4915, 4915, 4915, 4915, 491.50, 491.50, 491.50, 491.50, 491.50, 491.50, 491.50, 491.50, 491.50, 491.50
11/08/16 20:46:26, 4920, 4920, 4920, 4920, 4920, 4920, 4920, 4920, 4920, 4920, 492.00, 492.00, 492.00, 492.00, 492.00, 492.00, 492.00, 492.00, 492.00, 492.00
11/08/16 20:46:28, 4925, 4925, 4925, 4925, 4925, 4925, 4925, 4925, 4925, 4925, 492.50, 492.50, 492.50, 492.50, 492.50, 492.50, 492.50, 492.50, 492.50, 492.50
11/08/16 20:46:30, 4930, 4930, 4930, 4930, 4930, 4930, 4930, 4930, 4930, 4930, 493.00, 493.00, 493.00, 493.00, 493.00, 493.00, 493.00, 493.00, 493.00, 493.00
11/08/16 20:46:32, 4935, 4935, 4935, 4935, 4935, 4935, 4935, 4935, 4935, 4935, 493.50, 493.50, 493.50, 493.50, 493.50, 493.50, 493.50, 493.50, 493.50, 493.50
11/08/16 20:46:34, 4940, 4940, 4940, 4940, 4940, 4940, 4940, 4940, 4940, 4940, 494.00, 494.00, 494.00, 494.00, 494.00, 494.00, 494.00, 494.00, 494.00, 494.00
11/08/16 20:46:36, 4945, 4945, 4945, 4945, 4945, 4945, 4945, 4945, 4945, 4945, 494.50, 494.50, 494.50, 494.50, 494.50, 494.50, 494.50, 494.50, 494.50, 494.50
11/08/16 20:46:38, 4950, 4950, 4950, 4950, 4950, 4950, 4950, 4950, 4950, 4950, 495.00, 495.00, 495.00, 495.00, 495.00, 495.00, 495.00, 495.00, 495.00, 495.00
11/08/16 20:46:40, 4955, 4955, 4955, 4955, 4955, 4955, 4955, 4955, 4955, 4955, 495.50, 495.50, 495.50, 495.50, 495.50, 495.50, 495.50, 495.50, 495.50, 495.50
11/08/16 20:46:42, 4960, 4960, 4960, 4960, 4960, 4960, 4960, 4960, 4960, 4960, 496.00, 496.00, 496.00, 496.00, 496.00, 496.00, 496.00, 496.00, 496.00, 496.00
11/08/16 20:46:44, 4965, 4965, 4965, 4965, 4965, 4965, 4965, 4965, 4965, 4965, 496.50, 496.50, 496.50, 496.50, 496.50, 496.50, 496.50, 496.50, 496.50, 496.50
11/08/16 20:46:46, 4970, 4970, 4970, 4970, 4970, 4970, 4970, 4970, 4970, 4970, 497.00, 497.00, 497.00, 497.00, 497.00, 497.00, 497.00, 497.00, 497.00, 497.00
11/08/16 20:46:48, 4975, 4975, 4975, 4975, 4975, 4975, 4975, 4975, 4975, 4975, 497.50, 497.50, 497.50, 497.50, 497.50, 497.50, 497.50, 497.50, 497.50, 497.50
11/08/16 20:46:50, 4980, 4980, 4980, 4980, 4980, 4980, 4980, 4980, 4980, 4980, 498.00, 498.00, 498.00, 498.00, 498.00, 498.00, 498.00, 498.00, 498.00, 498.00
11/08/16 20:46:52, 4985, 4985, 4985, 4985, 4985, 4985, 4985, 4985, 4985, 4985, 498.50, 498.50, 498.50, 498.50, 498.50, 498.50, 498.50, 498.50, 498.50, 498.50
11/08/16 20:46:54, 4990, 4990, 4990, 4990, 4990, 4990, 4990, 4990, 4990, 4990, 499.00, 499.00, 499.00, 499.00, 499.00, 499.00, 499.00, 499.00, 499.00, 499.00
11/08/16 20:46:56, 4995, 4995, 4995, 4995, 4995, 4995, 4995, 4995, 4995, 4995, 499.50, 499.50, 499.50, 499.50, 499.50, 499.50, 499.50, 499.50, 499.50, 499.50
11/08/16 20:46:58, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 500.00, 500.00, 500.00, 500.00, 500.00, 500.00, 500.00, 500.00, 500.00, 500.00
11/08/16 20:47:00,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11/08/16 20:47:02,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50
11/08/16 20:47:04,   10,   10,   10,   10,   10,   10,   10,   10,   10,   10, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00
11/08/16 20:47:06,   15,   15,   15,   15,   15,   15,   15,   15,   15,   15, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50
11/08/16 20:47:08,   20,   20,   20,   20,   20,   20,   20,   20,   20,   20, 2.00, 2.00, 2.00, 2.00, 2.00, 2.00, 2.00, 2.00, 2.00, 2.00
11/08/16 20:47:10,   25,   25,   25,   25,   25,   25,   25,   25,   25,   25, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50
11/08/16 20:47:12,   30,   30,   30,   30,   30,   30,   30,   30,   30,   30, 3.00, 3.00, 3.00, 3.00, 3.00, 3.00, 3.00, 3.00, 3.00, 3.00
11/08/16 20:47:14,   35,   35,   35,   35,   35,   35,   35,   35,   35,   35, 3.50, 3.50, 3.50, 3.50, 3.50, 3.50, 3.50, 3.50, 3.50, 3.50
11/08/16 20:47:16,   40,   40,   40,   40,   40,   40,   40,   40,   40,   40, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00, 4.00
11/08/16 20:47:18,   45,   45,   45,   45,   45,   45,   45,   45,   45,   45, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50
11/08/16 20:47:20,   50,   50,   50,   50,   50,   50,   50,   50,   50,   50, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00
11/08/16 20:47:22,   55,   55,   55,   55,   55,   55,   55,   55,   55,   55, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50
11/08/16 20:47:24,   60,   60,   60,   60,   60,   60,   60,   60,   60,   60, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00
11/08/16 20:47:26,   65,   65,   65,   65,   65,   65,   65,   65,   65,   65, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50
11/08/16 20:47:28,   70,   70,   70,   70,   70,   70,   70,   70,   70,   70, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00
11/08/16 20:47:30,   75,   75,   75,   75,   75,   75,   75,   75,   75,   75, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50
11/08/16 20:47:32,   80,   80,   80,   80,   80,   80,   80,   80,   80,   80, 8.00, 8.00, 8.00, 8.00, 8.00, 8.00, 8.00, 8.00, 8.00, 8.00
11/08/16 20:47:34,   85,   85,   85,   85,   85,   85,   85,   85,   85,   85, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50
11/08/16 20:47:36,   90,   90,   90,   90,   90,   90,   90,   90,   90,   90, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00
11/08/16 20:47:38,   95,   95,   95,   95,   95,   95,   95,   95,   95,   95, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50
11/08/16 20:47:40,  100,  100,  100,  100,  100,  100,  100,  100,  100,  100, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00
11/08/16 20:47:42,  105,  105,  105,  105,  105,  105,  105,  105,  105,  105, 10.50, 10.50, 10.50, 10.50, 10.50, 10.50, 10.50, 10.50, 10.50, 10.50
11/08/16 20:47:44,  110,  110,  110,  110,  110,  110,  110,  110,  110,  110, 11.00, 11.00, 11.00, 11.00, 11.00, 11.00, 11.00, 11.00, 11.00, 11.00
11/08/16 20:47:46,  115,  115,  115,  115,  115,  115,  115,  115,  115,  115, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50, 11.50
11/08/16 20:47:48,  120,  120,  120,  120,  120,  120,  120,  120,  120,  120, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00
11/08/16 20:47:50,  125,  125,  125,  125,  125,  125,  125,  125,  125,  125, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50, 12.50
11/08/16 20:47:52,  130,  130,  130,  130,  130,  130,  130,  130,  130,  130, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00
11/08/16 20:47:54,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135, 13.50, 13.50, 13.50, 13.50, 13.50, 13.50, 13.50, 13.50, 13.50, 13.50
11/08/16 20:47:56,  140,  140,  140,  140,  140,  140,  140,  140,  140,  140, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00
11/08/16 20:47:58,  145,  145,  145,  145,  145,  145,  145,  145,  145,  145, 14.50, 14.50, 14.50, 14.50, 14.50, 14.50, 14.50, 14.50, 14.50, 14.50
11/08/16 20:48:00,  150,  150,  150,  150,  150,  150,  150,  150,  150,  150, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00
11/08/16 20:48:02,  155,  155,  155,  155,  155,  155,  155,  155,  155,  155, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50
11/08/16 20:48:04,  160,  160,  160,  160,  160,  160,  160,  160,  160,  160, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00
11/08/16 20:48:06,  165,  165,  165,  165,  165,  165,  165,  165,  165,  165, 16.50, 16.50, 16.50, 16.50, 16.50, 16.50, 16.50, 16.50, 16.50, 16.50
11/08/16 20:48:08,  170,  170,  170,  170,  170,  170,  170,  170,  170,  170, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00
11/08/16 20:48:10,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175, 17.50, 17.50, 17.50, 17.50, 17.50, 17.50, 17.50, 17.50, 17.50, 17.50
11/08/16 20:48:12,  180,  180,  180,  180,  180,  180,  180,  180,  180,  180, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00
11/08/16 20:48:14,  185,  185,  185,  185,  185,  185,  185,  185,  185,  185, 18.50, 18.50, 18.50, 18.50, 18.50, 18.50, 18.50, 18.50, 18.50, 18.50
11/08/16 20:48:16,  190,  190,  190,  190,  190,  190,  190,  190,  190,  190, 19.00, 19.00, 19.00, 19.00, 19.00, 19.00, 19.00, 19.00, 19.00, 19.00
11/08/16 20:48:18,  195,  195,  195,  195,  195,  195,  195,  195,  195,  195, 19.50, 19.50, 19.50, 19.50, 19.50, 19.50, 19.50, 19.50, 19.50, 19.50
11/08/16 20:48:20,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200, 20.00, 20.00, 20.00, 20.00, 20.00, 20.00, 20.00, 20.00, 20.00, 20.00
11/08/16 20:48:22,  205,  205,  205,  205,  205,  205,  205,  205,  205,  205, 20.50, 20.50, 20.50, 20.50, 20.50, 20.50, 20.50, 20.50, 20.50, 20.50
11/08/16 20:48:24,  210,  210,  210,  210,  210,  210,  210,  210,  210,  210, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00
11/08/16 20:48:26,  215,  215,  215,  215,  215,  215,  215,  215,  215,  215, 21.50, 21.50, 21.50, 21.50, 21.50, 21.50, 21.50, 21.50, 21.50, 21.50
11/08/16 20:48:28,  220,  220,  220,  220,  220,  220,  220,  220,  220,  220, 22.00, 22.00, 22.00, 22.00, 22.00, 22.00, 22.00, 22.00, 22.00, 22.00
11/08/16 20:48:30,  225,  225,  225,  225,  225,  225,  225,  225,  225,  225, 22.50, 22.50, 22.50, 22.50, 22.50, 22.50, 22.50, 22.50, 22.50, 22.50
11/08/16 20:48:32,  230,  230,  230,  230,  230,  230,  230,  230,  230,  230, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
11/08/16 20:48:34,  235,  235,  235,  235,  235,  235,  235,  235,  235,  235, 23.50, 23.50, 23.50, 23.50, 23.50, 23.50, 23.50, 23.50, 23.50, 23.50
11/08/16 20:48:36,  240,  240,  240,  240,  240,  240,  240,  240,  240,  240, 24.00, 24.00, 24.00, 24.00, 24.00, 24.00, 24.00, 24.00, 24.00, 24.00
11/08/16 20:48:38,  245,  245,  245,  245,  245,  245,  245,  245,  245,  245, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50
11/08/16 20:48:40,  250,  250,  250,  250,  250,  250,  250,  250,  250,  250, 25.00, 25.00, 25.00, 25.00, 25.00, 25.00, 25.00, 25.00, 25.00, 25.00
11/08/16 20:48:42,  255,  255,  255,  255,  255,  255,  255,  255,  255,  255, 25.50, 25.50, 25.50, 25.50, 25.50, 25.50, 25.50, 25.50, 25.50, 25.50
11/08/16 20:48:44,  260,  260,  260,  260,  260,  260,  260,  260,  260,  260, 26.00, 26.00, 26.00, 26.00, 26.00, 26.00, 26.00, 26.00, 26.00, 26.00
11/08/16 20:48:46,  265,  265,  265,  265,  265,  265,  265,  265,  265,  265, 26.50, 26.50, 26.50, 26.50, 26.50, 26.50, 26.50, 26.50, 26.50, 26.50
11/08/16 20:48:48,  270,  270,  270,  270,  270,  270,  270,  270,  270,  270, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00
